objid,ra,dec,u,g,r,i,z,redshift
1237657584949723273,39.1293556758716,-0.995405899360737,19.18374,17.85749,17.28941,16.87558,16.64888,0.07205061
1237649920044499127,26.8614429274859,14.0586977481829,20.64659,18.51323,17.66838,17.20478,16.89364,0.07204846
1237663239273119917,43.8748708427998,0.529867009425364,20.70984,18.66403,17.63895,17.08018,16.66865,0.07203935
1237653652913782929,12.014833424682,15.64299266613,19.36131,17.50287,16.5856,16.14106,15.81569,0.07203557
1237666407922598042,38.9363159383756,-0.188165379712782,18.50267,16.44014,15.49637,15.03644,14.6852,0.07202315
1237670956254429324,31.5690876115272,-9.16901622905486,19.71227,17.78955,16.89866,16.48806,16.15869,0.07201876
1237670957328826497,33.0106287530106,-8.20631497954268,18.86418,17.91765,17.48564,17.22743,17.16047,0.07201434
1237652615668629571,25.2421282673363,-10.5189051910983,18.55894,16.89329,16.09972,15.65465,15.32831,0.07201272
1237666340801020082,19.9468030977283,1.0680754230091,17.8673,16.66568,16.24247,15.94267,15.77902,0.07200304
1237649964071256254,62.3963754170591,-4.2919727648184,18.94256,17.82281,17.36897,17.03601,16.86235,0.0720022
1237649954405548236,24.4070437867553,14.4081109431394,19.24436,17.27819,16.30382,15.83285,15.47785,0.07199315
1237657070090518692,39.1232881611735,-0.539653736508391,19.36183,17.54009,16.58719,16.1305,15.74122,0.07199189
1237649918971019459,27.3966512682486,13.0969268185984,19.55597,18.20932,17.58859,17.24043,17.04868,0.07197808
1237666216217346190,16.794087857382,14.3514421080816,20.27775,18.36819,17.44802,16.98119,16.65491,0.07196712
1237663204923474018,21.2256943969598,0.656115591522707,18.72809,17.34191,16.60499,16.18453,15.91155,0.07195903
1237666089514434716,18.2971808344412,13.9361152997448,20.08418,18.33409,17.39106,16.81936,16.3728,0.07194958
1237663783680934079,46.6708948460191,-0.316555443449443,19.44951,18.1469,17.49682,17.13531,16.84924,0.07194957
1237678617972703476,41.1804472975242,1.22296545726449,19.39718,18.10968,17.58835,17.28672,17.11201,0.07194944
1237649962996138329,59.4099831948274,-5.51553930780675,17.65013,16.372,15.68197,15.21851,14.92455,0.07194168
1237649954404958280,22.9419393022439,14.6853042780616,19.99201,18.14845,17.27722,16.86761,16.55789,0.07194097
1237649961917677661,48.6436700231242,-7.77277690110816,20.03012,18.06267,17.11315,16.69493,16.33205,0.07193571
1237657189834817652,7.68991347864869,-0.977972939189471,18.97819,17.56954,16.86523,16.48295,16.23628,0.07193569
1237663238205473005,57.8631186000607,-0.253170520002963,20.6476,19.14582,18.29597,17.79882,17.46614,0.07193431
1237663278467121167,5.64197678136665,0.841174037955771,18.81313,16.94412,16.027,15.59162,15.27285,0.07191595
1237663784215380052,41.0932732033655,0.0323626631098414,19.19067,17.2801,16.35637,15.90894,15.58122,0.07191494
1237652899690250454,36.8434417028669,-9.16208219815189,19.5139,17.66362,16.83814,16.48976,16.18772,0.07190876
1237670955179114609,27.8627167586964,-10.0698027766069,19.16736,17.82306,17.06742,16.59719,16.31219,0.07189703
1237649954405351691,23.9826154059578,14.5915515950025,18.61094,17.04518,16.23098,15.75949,15.42931,0.07189279
1237649964071190734,62.2399817228231,-4.34539070764553,19.21414,17.96385,17.50354,17.1799,16.97417,0.07188293
1237663783124467883,1.85698854747335,-0.752088287946952,19.33454,17.3963,16.48602,16.06397,15.74949,0.07187823
1237649920579600618,22.7885298905211,14.7466595185198,18.40022,16.34814,15.37245,14.91195,14.56623,0.07187557
1237649920575799478,13.783163457322,15.4250926619108,18.99233,17.86943,17.42998,17.06813,16.93073,0.07186688
1237663237128978680,51.5581190880882,-1.22908036321038,19.55198,18.33607,17.77681,17.42333,17.25533,0.07186051
1237652949068284290,13.3163132228919,-8.8332259313389,19.18276,17.82962,17.22273,16.86106,16.5769,0.07186037
1237652901832556604,24.7185808381258,-8.4023360223899,18.66619,16.6932,15.84797,15.45523,15.12627,0.07185562
1237663204923605166,21.5726994311374,0.831336749727389,18.31615,16.60787,15.75408,15.35541,15.04964,0.07185458
1237653652917584040,21.0934742251202,15.119538995755,17.87735,16.55443,15.91,15.50196,15.22955,0.07183144
1237652899149578410,28.0051218302723,-10.4461843403609,18.5079,17.3625,16.89487,16.56202,16.38224,0.0718282
1237670957862158460,24.7661865860667,-8.35098354464646,20.01614,18.07294,17.1382,16.66153,16.32343,0.07182764
1237657070629159090,43.1343194593522,-0.0478405619934196,17.96894,15.98342,15.06496,14.63667,14.32148,0.07182325
1237652899690250446,36.8253857755107,-9.33011069613459,18.8957,17.76048,17.29594,16.97326,16.8308,0.07182125
1237666407379042484,23.7516401910393,-0.45123209710095,19.05043,17.09212,16.04693,15.5365,15.14013,0.07181379
1237666406846103719,32.6747252525544,-1.03862214125648,19.8288,18.40845,17.72297,17.33514,17.09366,0.0717996
1237649920044695768,27.3053071534944,14.0967471509854,19.76838,18.29609,17.58435,17.12074,16.73294,0.07179651
1237649918426873952,10.3008683052359,13.8186778584237,19.50088,17.92851,17.11038,16.65277,16.3292,0.07179275
1237657192517337171,3.43105639623167,1.08888446750288,19.2722,17.95364,17.31732,16.97007,16.72725,0.0717895
1237679167159074923,24.5818167062034,15.4007547138995,17.95855,16.08792,15.15743,14.71407,14.34644,0.07178682
1237666301629890766,51.6019611907054,0.741416678111549,18.30724,16.4129,15.45137,14.95942,14.60412,0.07177044
1237652900234723630,54.2246640686434,-6.82876340638648,17.52806,16.12589,15.38208,14.97374,14.71884,0.07176714
1237666406847545475,36.0177197248935,-1.01957418523841,18.69768,16.99718,16.20834,15.93102,15.48659,0.0717666
1237657190909476874,9.68555230636792,-0.103681550297892,19.9024,17.98792,16.99326,16.52195,16.17978,0.07176644
1237653653455634615,23.8281250418034,15.3353703657016,19.24374,17.19501,16.20898,15.72118,15.33239,0.07175358
1237666301094920512,55.9402218271089,0.3482082485461,19.46044,17.3976,16.41438,15.93345,15.56369,0.07175311
1237657070090125424,38.2600940441248,-0.422030627966225,19.11711,17.75979,17.16785,16.82845,16.57388,0.07175302
1237663716017438807,7.071881208067,0.431572124031929,19.87745,18.44498,17.67003,17.23555,16.97704,0.07172674
1237652629642674272,16.8127689230878,-10.2008633028711,19.7226,17.38857,16.60418,16.16673,15.83653,0.07172064
1237666340801020011,19.8701430187561,1.11978841164714,18.70049,17.24477,16.60165,16.24096,15.97452,0.07171689
1237653652376846463,11.8156259047725,15.1849723157885,19.01784,17.08363,16.09429,15.63491,15.27104,0.07170985
1237663784200175834,6.41666324238906,0.0160783185340252,20.21741,18.46023,17.54172,17.03724,16.69692,0.07170456
1237649918433951864,26.9062680828015,12.778227147556,19.56914,17.60226,16.64669,16.19596,15.85719,0.07170229
1237666301631398029,54.9550522291199,0.662230326236322,20.04438,18.10272,17.25632,16.85385,16.54105,0.07168482
1237660024522473552,42.7191538903739,-1.22227652024631,18.81553,17.2136,16.48224,16.0839,15.80359,0.07167177
1237657071695298703,25.8507908024359,0.835909286789126,19.51338,17.49633,16.52209,16.06698,15.70856,0.07166762
1237678617429409933,26.4603951303966,1.10077264769393,19.02349,17.78052,17.24648,16.90176,16.74484,0.07166512
1237666407378977060,23.5498739116982,-0.600364793086314,19.64121,18.11188,17.56714,17.24942,17.06961,0.07166255
1237657191444840530,6.30748621161928,0.407670308222262,20.30982,18.5149,17.62985,17.2169,16.93585,0.07166046
1237649920044695806,27.3249997292088,14.0164395801008,20.09276,18.15713,17.28479,16.88735,16.57472,0.07164633
1237663543697211513,2.79688840271444,0.257285309566708,19.01355,17.73634,17.25422,16.93574,16.70685,0.07163955
1237649921119158444,29.0687534192198,14.6948772721185,18.86791,17.95155,17.57592,17.23951,17.1816,0.07163577
1237657190370640024,5.22908911651268,-0.500231771363424,18.74475,17.4995,16.97871,16.65199,16.50945,0.07163016
1237663784199979174,5.8977028451225,0.133162410756811,19.45207,17.55769,16.67232,16.25652,15.96513,0.07162733
1237663785282568233,26.1366530035697,0.954300202194083,18.58471,17.71778,17.43176,17.15108,17.08474,0.07162312
1237649954404827226,22.6548645983852,14.6559470564254,19.76532,17.9474,16.95379,16.41718,16.02871,0.07162225
1237652900224827538,31.4395128388367,-9.21333200568496,19.50011,17.82387,16.88827,16.44118,16.08148,0.07159591
1237657070090059879,38.0828030545855,-0.549025619906828,18.94633,17.22592,16.34164,15.89318,15.54068,0.07159588
1237657190907379893,5.01989510083132,-0.201604910608875,18.6626,16.49594,15.40504,14.87779,14.47365,0.07159226
1237670955180032098,29.9934182676487,-9.98576150392595,18.80842,17.74664,17.39624,17.07775,17.00433,0.07158756
1237663782602539149,36.0426430563148,-1.0788199453116,18.71862,17.21114,16.45675,16.08067,15.83532,0.07158142
1237652900236755134,58.8031911834008,-6.2463185606059,20.08335,18.46007,17.66724,17.28222,17.01965,0.071581
1237657190907445384,5.09298428393026,-0.0499201330319694,18.92128,16.94129,15.97804,15.53882,15.19622,0.07157763
1237679167158943864,24.3437601026849,15.3030336587396,19.91976,18.15843,17.25541,16.83713,16.4844,0.07156919
1237663783677264052,38.2482750225269,-0.32105091822168,19.43474,17.81067,16.97997,16.58304,16.31978,0.07155992
1237649954406859049,27.4250052899099,14.1924748102418,19.87513,18.1689,17.25687,16.77024,16.40676,0.07154715
1237663784745435208,25.4744640986151,0.624419014890837,19.93149,18.18138,17.30444,16.88986,16.60586,0.07154458
1237649961380872340,48.8914331182178,-8.11900640311854,19.56227,17.96839,17.12853,16.70862,16.40067,0.07154366
1237657190370574600,5.14450500502534,-0.47078267560151,18.89367,17.11586,16.10974,15.55562,15.10329,0.07154205
1237652901832425515,24.4067248457999,-8.49681474316312,19.94862,18.50573,17.8694,17.45878,17.21979,0.0715389
1237663237122621600,36.968844923239,-1.18435340362182,20.16684,18.28421,17.39623,16.98854,16.67143,0.07153748
1237679437739851854,32.9800810152749,-7.7747636789076,19.11798,17.16236,16.25404,15.82838,15.51369,0.07153011
1237679437737885840,28.4043742488734,-7.99080082229579,18.82431,17.13717,16.2188,15.73108,15.37369,0.07152953
1237666407378976929,23.5290404167447,-0.53822187253662,19.56291,17.78463,17.03211,16.68259,16.43236,0.07152709
1237653652918698012,23.6315375646338,15.0414215069682,19.56447,17.54808,16.57921,16.12214,15.7671,0.0715261
1237652900754751619,15.3753657089277,-9.75454186258497,18.65351,16.88279,16.03272,15.52741,15.15851,0.07152265
1237666407922139259,37.8320814579575,-0.00466554935126221,19.33934,17.44156,16.5676,16.16846,15.84858,0.07150855
1237649962456776890,53.7634603990274,-6.64706215351358,19.74621,18.29764,17.60894,17.19458,16.89969,0.07150309
1237666407922073710,37.788795043636,-0.18692572405058,18.75521,16.78765,15.86185,15.4222,15.08422,0.071502
1237679437743390827,41.1111403299109,-7.22108471242597,19.67578,18.19856,17.3716,16.97765,16.70644,0.07148712
1237663278465351756,1.65082331155148,0.875280634646149,18.74342,17.73722,17.21344,16.8289,16.63924,0.0714846
1237652900234723582,54.1348124632551,-6.79840854739307,19.21404,17.35605,16.41332,15.9208,15.54869,0.0714826
1237652947458719886,15.7461054101159,-9.94776449187158,19.80048,17.93164,17.08321,16.69533,16.40643,0.07147922
1237666407922073749,37.8278616109854,-0.166022975661395,17.56584,16.1155,15.39358,14.99837,14.74565,0.07147257
1237652899697786973,54.0545730761071,-7.23716111592224,18.83657,17.5623,16.98495,16.61874,16.42096,0.07146669
1237649962457235700,54.8164210058164,-6.67721471146203,19.82018,18.05941,17.14735,16.69646,16.37291,0.07145923
1237670955716509811,29.0917313663499,-9.751950321945,18.28338,16.97989,16.45362,16.10401,15.88817,0.07145674
1237649921116143813,22.0725841885986,15.4081625147209,19.05607,17.86108,17.44234,17.15395,17.02797,0.07145241
1237666407919386781,31.631701818019,-0.105097033838979,19.09863,17.23866,16.37781,15.96973,15.6472,0.07144448
1237652901832294474,24.1129521829866,-8.59098758195826,19.67961,17.89044,17.06216,16.6727,16.356,0.071444
1237678437018763545,45.1306052473216,1.03605395467379,18.55516,16.85003,15.99671,15.57873,15.27227,0.07144175
1237653652920729834,28.5034258442664,14.5558977873893,19.79971,18.37399,17.58996,17.0664,16.75515,0.07142588
1237663784201683065,9.74770982902737,0.101889222418494,19.05644,17.13554,16.22746,15.78752,15.47474,0.071399
1237649919500878013,11.0134787831549,14.5709986794714,20.45226,18.59333,17.63325,17.17955,16.78541,0.07139672
1237657190370574647,5.18301658975327,-0.440015879120178,18.91295,17.58962,16.83448,16.30986,16.01909,0.07138793
1237653651846529162,27.2832309634233,13.7431615537853,18.44112,16.86037,16.05924,15.62746,15.31616,0.07138601
1237667172391321701,4.648362491366,-0.210854594676485,18.55013,16.83385,16.05206,15.60794,15.2639,0.07138146
1237670955179901013,29.7687824273635,-10.1288569825613,18.70558,17.57529,17.13723,16.83223,16.66133,0.07137654
1237663782602997978,37.013059447424,-1.13033642938084,18.52555,16.97059,16.19851,15.79997,15.49806,0.07137047
1237653652918501615,23.2295842373796,14.9695043265711,18.20882,16.17132,15.24245,14.76308,14.37451,0.07136395
1237653651846529177,27.3066670253525,13.7716883887693,19.77626,18.30708,17.61597,17.21526,16.96107,0.07136047
1237663784207974497,24.1555746303494,0.111353937372886,19.53158,17.57847,16.70594,16.29698,15.9898,0.07135823
1237652899699687580,58.4368987123038,-6.68553212782961,19.22803,18.18336,17.77718,17.45091,17.37693,0.0713512
1237663716016783448,5.55133065846513,0.5045618980908,19.74564,17.9147,17.01432,16.59177,16.28445,0.07133431
1237649921117454553,25.0179714232881,15.0710405407968,18.73994,17.19907,16.4492,16.01074,15.7295,0.07132095
1237649920044630373,27.2197054363622,13.9473512138811,18.82035,16.79983,15.86402,15.41019,15.07687,0.07131275
1237679338955472990,28.8292934132874,-7.90118747910777,18.2058,16.44082,15.62921,15.20117,14.92227,0.07131209
1237653650772656340,26.9225715936103,13.0635705104529,20.02814,18.15819,17.31189,16.94055,16.62802,0.0713106
1237663784203583757,14.179972848827,0.118639301210084,19.08552,17.37055,16.62593,16.22552,15.96955,0.07129653
1237679338961174649,41.8834194148104,-6.8604215445426,17.96352,16.2922,15.49702,15.09159,14.80099,0.07129193
1237649962993582265,53.4951840317928,-6.44529066258029,18.57118,16.69125,15.76543,15.32987,14.98238,0.07129116
1237652949068021809,12.6981350115039,-8.83588621243034,19.55157,17.63011,16.72321,16.27378,15.93334,0.07129049
1237657070089666668,37.1924604578959,-0.571549954165011,19.50895,17.72561,16.92305,16.5591,16.25845,0.07128919
1237653651846332538,26.8059830975475,13.9694665218914,17.8856,16.39975,15.65971,15.26954,14.97937,0.07128868
1237652901831377010,21.9534607450506,-8.58257577719185,20.53651,18.78559,17.77623,17.23593,16.87453,0.07128849
1237652631251583063,12.7961384303094,-8.8581702879381,18.07158,16.46267,15.82409,15.47878,15.2233,0.07128566
1237649918434082939,27.1486773643099,12.8622425283096,19.3932,17.38032,16.31878,15.75883,15.29218,0.07128447
1237652948531413054,13.3165677531416,-9.08681344758358,19.38998,18.34698,17.86255,17.48747,17.26761,0.07128388
1237663784203583731,14.1662064667078,0.141253033986129,19.30987,17.83146,17.1019,16.70989,16.43126,0.07128258
1237652629100232764,3.77272416893477,-10.8031036225894,19.11034,17.71835,17.13207,16.72186,16.47453,0.07127943
1237653652918632582,23.444645535467,15.0131067926098,19.58729,18.14055,17.45227,17.04783,16.74194,0.07127721
1237652900769366071,49.0982547822502,-7.19719934635545,20.63343,18.6465,17.75749,17.33346,17.04639,0.0712668
1237679167158681780,23.7317674490232,15.3757382702571,19.72762,17.82226,16.73446,16.19359,15.7013,0.0712645
1237652900237017269,59.3947473481353,-6.08976185766466,19.47607,18.18303,17.55174,17.1208,16.86551,0.07126043
1237666091125112895,16.8419733561809,14.2565924301679,19.59605,17.76139,16.85693,16.48764,16.06512,0.07125528
1237652899149840519,28.6784729479922,-10.3586419113855,18.71905,17.37225,16.81033,16.43778,16.22285,0.07125176
1237649962457628822,55.6114745834312,-6.56123893364584,18.36978,17.14025,16.52574,16.16521,15.90819,0.07124121
1237649920576520346,15.49214757246,15.2285254297452,19.03643,17.29191,16.39174,15.8792,15.51322,0.07123762
1237653500969484383,36.9239356697205,-8.98719667665968,19.92964,18.17802,17.32715,16.88896,16.60279,0.07123543
1237649920044695809,27.3343356305331,14.0447491882929,19.19029,17.72196,16.97698,16.55084,16.26903,0.07123184
1237652901832556608,24.7267570209121,-8.44141656008687,19.01952,17.34635,16.59555,16.20617,15.90619,0.07122363
1237649954406859058,27.4378591885352,14.2280019368773,18.99661,17.11145,16.17582,15.74275,15.40787,0.07122187
1237649928097169588,59.5189787627105,-6.0552058141995,19.37695,17.30225,16.62742,16.21041,15.91695,0.07121661
1237657070090059925,38.1242332355471,-0.422771299898185,19.81627,17.75936,16.83467,16.40563,16.02697,0.07120464
1237653652920729710,28.5079082712558,14.583137373369,19.18532,17.61521,16.88828,16.47144,16.24507,0.07118794
1237660241384964395,44.4179358811893,0.492749236381876,18.15812,16.85681,16.16636,15.75679,15.51067,0.07118589
